case,region,dice,iou,hd95,asd,status,precision,recall,prediction_voxels,target_voxels,hd95_unit,hd95_voxel,asd_voxel,official_dice,official_hd95_voxel,inference_seconds
case0361,myocardial_ring,0.9034680014301036,0.823932181284643,1.0,0.1982984025493612,ok,0.9283614988978692,0.879874651810585,5444,5744,voxel,1.0,0.1982984025493612,0.9034680014301036,1.0,0.05913965299987467
case0366,normal_myocardium,0.5156739811912225,0.3474128827877508,6.730441747687119,1.4736561409128652,ok,0.4354731965585705,0.6320845341018252,1511,1041,voxel,6.730441747687119,1.4736561409128652,0.5156739811912225,6.730441747687119,0.05969955000000482
case0366,edema,0.7938997821350763,0.6582369942196532,1.4142135623730951,0.35355424040127037,ok,0.7267650578380535,0.8746999519923188,2507,2083,voxel,1.4142135623730951,0.35355424040127037,0.7938997821350763,1.4142135623730951,0.05969955000000482
case0366,scar,0.45057844530140045,0.29080429656798534,4.58257569495584,1.188900150411344,ok,0.6690777576853526,0.33965728274173806,1659,3268,voxel,4.58257569495584,1.188900150411344,0.45057844530140045,4.58257569495584,0.05969955000000482
case0366,edema_inclusive,0.7599033308815804,0.6127774953397729,3.154163777159931,0.6965661791038427,ok,0.8679788766202592,0.6757615398990843,4166,5351,voxel,3.154163777159931,0.6965661791038427,0.7599033308815804,3.154163777159931,0.05969955000000482
case0366,myocardial_ring,0.8613803960560112,0.7565128802212197,1.0,0.2518916246630112,ok,0.9156244495332042,0.8132040050062578,5677,6392,voxel,1.0,0.2518916246630112,0.8613803960560112,1.0,0.05969955000000482
case0371,normal_myocardium,0.6974370605579496,0.5354344419293052,3.7416573867739413,0.7519151171807806,ok,0.8068748360010496,0.6141402037147993,3811,5007,voxel,3.7416573867739413,0.7519151171807806,0.6974370605579496,3.7416573867739413,0.06016733600063162
case0371,edema,0.7396733909702209,0.586890243902439,3.605551275463989,0.7616657849169159,ok,0.8627450980392157,0.6473308112652375,1785,2379,voxel,3.605551275463989,0.7616657849169159,0.7396733909702209,3.605551275463989,0.06016733600063162
case0371,scar,0.444324518798345,0.28561517113783536,13.080509310989228,2.3233322295163017,ok,0.3744693753790176,0.5462184873949579,3298,2261,voxel,13.080509310989228,2.3233322295163017,0.444324518798345,13.080509310989228,0.06016733600063162
case0371,edema_inclusive,0.6872364496554562,0.5235036038859292,3.1622776601683795,0.8845398514229478,ok,0.6572890025575447,0.7200431034482758,5083,4640,voxel,3.1622776601683795,0.8845398514229478,0.6872364496554562,3.1622776601683795,0.06016733600063162
case0371,myocardial_ring,0.8877622566204627,0.7981767044903502,1.0,0.23503452244351594,ok,0.9253429278165055,0.8531149580180367,8894,9647,voxel,1.0,0.23503452244351594,0.8877622566204627,1.0,0.06016733600063162
case0376,normal_myocardium,0.5779085872576177,0.40637935232529826,4.242640687119285,0.9704452996691564,ok,0.5751206064782909,0.580723729993041,2902,2874,voxel,4.242640687119285,0.9704452996691564,0.5779085872576177,4.242640687119285,0.05883730099958484
case0376,edema,0.539827036868457,0.3697007481296758,2.8284271247461903,0.8230354396063737,ok,0.5400728597449909,0.5395814376706096,1098,1099,voxel,2.8284271247461903,0.8230354396063737,0.539827036868457,2.8284271247461903,0.05883730099958484
case0376,scar,0.1444082519001086,0.0778232884727911,5.0,2.0972640826670883,ok,0.14409534127843987,0.14472252448313383,923,919,voxel,5.0,2.0972640826670883,0.1444082519001086,5.0,0.05883730099958484
case0376,edema_inclusive,0.5313196335726665,0.3617666891436278,3.0,0.8153282678058283,ok,0.5309252845126176,0.5317145688800793,2021,2018,voxel,3.0,0.8153282678058283,0.5313196335726665,3.0,0.05883730099958484
case0376,myocardial_ring,0.7490575649516047,0.5987945919530868,1.4142135623730951,0.4295699779983396,ok,0.7466991671744871,0.7514309076042518,4923,4892,voxel,1.4142135623730951,0.4295699779983396,0.7490575649516047,1.4142135623730951,0.05883730099958484
