epoch,global_step,lr_start,lr_next,best_val_dice,best_epoch,bad_epochs,early_stop,epoch_compute_seconds,train/loss,train/ce,train/dice_loss,train/dice/background,train/dice/normal_myocardium,train/dice/edema,train/dice/scar,train/mean_dice,train/iou/background,train/iou/normal_myocardium,train/iou/edema,train/iou/scar,train/mean_iou,train/pixel_accuracy,train/seconds,train/samples_per_second,train/samples,train/gpu_peak_allocated_mb,train/gpu_peak_reserved_mb,train/grad_norm,train/amp_skipped_steps,train/optimizer_updates,train/amp_scale,val/loss,val/ce,val/dice_loss,val/dice/background,val/dice/normal_myocardium,val/dice/edema,val/dice/scar,val/mean_dice,val/iou/background,val/iou/normal_myocardium,val/iou/edema,val/iou/scar,val/mean_iou,val/pixel_accuracy,val/seconds,val/samples_per_second,val/samples,val/gpu_peak_allocated_mb,val/gpu_peak_reserved_mb,val/avg_pathology_dice,val/patient_dice/scar,val/defined_cases/scar,val/undefined_cases/scar,val/patient_dice/edema,val/defined_cases/edema,val/undefined_cases/edema,checkpoint_seconds,epoch_seconds
242,23958,6.941909314102494e-05,6.835925479187797e-05,0.5638474185530661,65,177,False,33.88841434000096,0.0681798752345362,0.034726044746217315,0.10163370535929696,0.9946416221802854,0.8935929956425087,0.8963553047212394,0.8027472158269056,0.8642318387302179,0.9893403627245141,0.8076530536440636,0.8121774231831345,0.6704909994269409,0.763440492084713,0.9862983809979998,26.883235854000304,58.69829095611602,1578,3125.45458984375,3196.0,0.2897985704017408,0,99,1.0,0.213073612091505,0.15104630218847148,0.27510092138941517,0.9906145104341657,0.7790906849540229,0.74550416345952,0.39966233531309353,0.6414190612422122,0.981403557584583,0.6381233031420387,0.5942659526996876,0.24973625512418615,0.4940418369886375,0.9706915066326935,1.9056436569990183,206.7542893200011,394,1129.69140625,3196.0,0.5479359776839143,0.378568670688222,61,0,0.7173032846796067,61,0,1.489619945999948,35.38424848199975
243,24057,6.835925479187797e-05,6.729758746382672e-05,0.5638474185530661,65,178,False,33.695486935999725,0.0680503187033009,0.034729299313744064,0.10137133809285774,0.9946530507621681,0.8939977540317153,0.8978136864959377,0.8027100028494121,0.8648404811256883,0.9893629771455805,0.8083145918469964,0.814575245124951,0.6704390788862926,0.7644429719527467,0.9863464200753524,26.589712756000154,59.346259753931086,1578,3125.45458984375,3196.0,0.2756720383961995,0,99,1.0,0.214144643188128,0.15141128956666453,0.2768779940865367,0.9906143214962376,0.7776965056795525,0.7475028457858578,0.3961810061720497,0.6404601192124867,0.9814031867032728,0.6362548330207638,0.5968100153128616,0.24702351555673746,0.4933627879634543,0.9706753958300286,1.9526013689992396,201.7820975931895,394,1129.69140625,3196.0,0.5458619499136226,0.3728751334198574,61,0,0.7188487664073878,61,0,1.5135404030006612,35.21498803800023
244,24156,6.729758746382672e-05,6.623405582621045e-05,0.5638474185530661,65,179,False,33.721139993998804,0.0687007428310972,0.034975991177128296,0.10242549449923072,0.9946503372476289,0.8935260072458313,0.8971108114634232,0.8026763031822675,0.864437707297174,0.989357607704915,0.807543614307391,0.8134188101470097,0.6703920629948562,0.7637848291497522,0.9863251080531131,26.701768589000494,59.09720903843201,1578,3125.45458984375,3196.0,0.34958229597770807,0,99,1.0,0.21340622620534172,0.15060793831566263,0.2762045103886406,0.9906414698841927,0.7778898775430262,0.7478189699816391,0.40120159819642237,0.6423034819070292,0.981456479860068,0.6365137341135254,0.5972131441495115,0.25093945411994006,0.4948887774609923,0.9704763344701777,1.906925183999192,206.61534249272725,394,1129.69140625,3196.0,0.5478143710335731,0.3772262249194671,61,0,0.7184025171476791,61,0,1.4403773290014215,35.16686280799877
245,24255,6.623405582621045e-05,6.516862322208033e-05,0.5638474185530661,65,180,False,33.76624578100018,0.0682128524107927,0.03503427888692861,0.10139142544361726,0.994645899331448,0.8938644723370369,0.8964936719367447,0.8001939532365061,0.8635173658367625,0.9893488261200871,0.8080967024227028,0.8124046497405819,0.6669360897080399,0.7624791472904415,0.9862704548998931,26.654657982999197,59.201660025293734,1578,3125.45458984375,3196.0,0.3291204549146421,0,99,1.0,0.21125799599032716,0.14954970504729276,0.27296629063974176,0.9906491514579785,0.7810537636368607,0.7397204115934899,0.408556261059644,0.6431101454299982,0.9814715595562661,0.640761454719464,0.5869494502634832,0.25672051801949114,0.49481047433414616,0.9705124288646098,1.953472730001522,201.69209119171734,394,1129.69140625,3196.0,0.5480998398421042,0.38487050723889055,61,0,0.7113291724453179,61,0,1.3713083950005966,35.14344150499892
246,24354,6.516862322208033e-05,6.410125159336154e-05,0.5638474185530661,65,181,False,34.0101949939999,0.06653118362067166,0.03429052569869202,0.09877184158042357,0.9946879394324206,0.8950374148111045,0.8990823534933934,0.8064538970265435,0.8668578884436805,0.9894320166325662,0.8100160374734283,0.8166663113688205,0.6756788824641475,0.7674537437687988,0.9865076720185757,26.86722110699884,58.73327925190355,1578,3125.45458984375,3196.0,0.3224250978291637,0,99,1.0,0.2119971233878644,0.14943251989517115,0.2745617283933659,0.9906051785586207,0.7797892313384769,0.7414924886300878,0.4020432551491436,0.6411083250392361,0.981385239468608,0.6390610961365678,0.5891839992460254,0.2515983342131503,0.49328114319858113,0.9704681241572811,1.9770242179984052,199.28941507802907,394,1129.69140625,3196.0,0.5443661853613893,0.3771771538675834,61,0,0.7115552168551951,61,0,1.5122585429999162,35.52845049000098
247,24453,6.410125159336154e-05,6.303190140032611e-05,0.5638474185530661,65,182,False,33.81121221199828,0.06689672218340582,0.03428548596638842,0.09950795782911763,0.9947113061273829,0.895060080106809,0.898349449846723,0.80642368093573,0.8666110702964208,0.9894782585244369,0.8100531657805703,0.8154577236145637,0.6756364616616585,0.7670491170189307,0.9865168002168488,26.597071661999507,59.32983976783291,1578,3125.45458984375,3196.0,0.3367627537009692,0,99,1.0,0.21359444436082986,0.14854868002198068,0.2786402054849615,0.9905740359091472,0.7791907089565953,0.7461584565434014,0.4079336987462557,0.6444276214154174,0.9813241100859886,0.638257518740404,0.5950978897113163,0.2562290894700867,0.49652816597393573,0.9704182426336453,1.9410313810003572,202.9848686923045,394,1129.69140625,3196.0,0.549814068906724,0.3811054506339913,61,0,0.7185226871794567,61,0,1.4347775160003948,35.25195722599892
248,24552,6.303190140032611e-05,6.196053153482899e-05,0.5638474185530661,65,183,False,34.25539952899999,0.06731908468125891,0.03448946168233082,0.10014870789265602,0.9946648965956406,0.8946428221627254,0.8975062738803102,0.8036775896439,0.8652755618956451,0.9893864177500753,0.8093698942754144,0.81406928004856,0.6717901317293518,0.7650764353511087,0.9863927959640367,27.000920841999687,58.44245124949351,1578,3125.45458984375,3196.0,0.31302091404043064,0,99,1.0,0.21640967747886775,0.157084744631639,0.2757346147510606,0.9906067655115982,0.7797988297461249,0.7451865045485324,0.39912530438680444,0.6413702128938206,0.981388354572908,0.6390739894011738,0.5938623606215063,0.24931701742835305,0.49408445581701105,0.9707370506325349,1.9422451680002268,202.8580152966322,394,1129.69140625,3196.0,0.5438316047485867,0.37055056935541386,61,0,0.7171126401417595,61,0,1.3957509070005472,35.656742277000376
249,24651,6.196053153482899e-05,6.0887099226694185e-05,0.5638474185530661,65,184,False,33.975077120001515,0.06695185721166083,0.0342155686085064,0.09968814541820639,0.9947076503091271,0.8954438616864897,0.8995598932058007,0.8040053978810244,0.8663363842577715,0.9894710236430223,0.8106820745695159,0.8174546598691294,0.672248349998024,0.7667950281455563,0.9865108050018814,26.773908477000077,58.93797692464546,1578,3125.45458984375,3196.0,0.3009059096526618,0,99,1.0,0.2171435376563048,0.1543093532096916,0.27997772531763554,0.9905908307273873,0.7779374783454226,0.7441832796710365,0.3942443061658571,0.6387883547274388,0.981357075883523,0.636577478288227,0.5925890837606432,0.24551948199822374,0.4915620146823647,0.9705097953680203,1.9933330320000096,197.65889275646043,394,1129.69140625,3196.0,0.5428301961172929,0.372370445974685,61,0,0.7132899462599008,61,0,3.214521322001019,37.195949719000055
250,24750,6.0887099226694185e-05,5.981155994256576e-05,0.5638474185530661,65,185,False,34.148896886999864,0.06623602111756575,0.034048120298804135,0.0984239217333014,0.9947448758761637,0.895802486619217,0.9006700474937186,0.8073572690511239,0.8679432677213533,0.9895446956743114,0.8112701539025284,0.8192900097376109,0.6769481321609063,0.7691694319336818,0.9866311347681005,26.998953726000764,58.446709306381045,1578,3125.45458984375,3196.0,0.29238420649610386,0,99,1.0,0.21586053542376774,0.15482178073244046,0.27689928890484844,0.990653680654377,0.7795618186025198,0.7436187169336915,0.4001408064150448,0.6411071139837521,0.981480450928513,0.6387556784808809,0.5918734439586882,0.25011001469348787,0.49357971237768566,0.9706661011361833,1.9353244200010522,203.58343848096837,394,1129.69140625,3196.0,0.5449055786628683,0.37913401799184293,61,0,0.7106771393338935,61,0,1.4714615159991808,35.62622646099953
251,24849,5.981155994256576e-05,5.873386727645368e-05,0.5638474185530661,65,186,False,33.91135775699877,0.06593602054359342,0.03401783834883167,0.09785420324828084,0.9947447818223447,0.8962068492518567,0.9006819812058667,0.8078525193972549,0.8682471166183262,0.9895445095282728,0.8119336930514689,0.8193097591485358,0.6776447818258255,0.7696294113419434,0.9866536071545271,26.74068591899959,59.01120131248434,1578,3125.45458984375,3196.0,0.28253752640401475,0,99,1.0,0.21642096673474093,0.15620789847095606,0.276634037419019,0.9906133967991159,0.7812214456819697,0.7418726003231688,0.39671792655550353,0.6399373241868807,0.9814013715436323,0.6409871940346896,0.5896641314017403,0.24744112912283328,0.4926974848530878,0.9705268356400698,1.9703070479990856,199.96883247213702,394,1129.69140625,3196.0,0.5406896362489925,0.36936623408007396,61,0,0.712013038417911,61,0,1.4532734170006734,35.37044601999878
252,24948,5.873386727645368e-05,5.7653972831108705e-05,0.5638474185530661,65,187,False,33.84173336300046,0.06552177699724229,0.03357311010511807,0.09747044432374763,0.9947490790959249,0.8966566290757306,0.9019370263296177,0.8103339009874349,0.8696425187975944,0.9895530144864673,0.8126723309395537,0.8213891625129709,0.6811439795250283,0.7717351576591843,0.98673715337601,26.679595786999926,59.14632337754182,1578,3125.45458984375,3196.0,0.2594921718342136,0,99,1.0,0.21713831234099296,0.1551611418197603,0.27911548467759556,0.990625458471439,0.7790009394124567,0.7422232166163255,0.3987320493732289,0.6399854018006704,0.9814250485962038,0.6380028982476059,0.5901072641996098,0.2490101979604079,0.49237345346920786,0.9706405407281091,1.9281658500003687,204.33926884449522,394,1129.69140625,3196.0,0.5428550624401057,0.37355443420456924,61,0,0.7121556906756422,61,0,1.3875497829994856,35.234682307000185
253,25047,5.7653972831108705e-05,5.657182608925093e-05,0.5638474185530661,65,188,False,33.94463442000051,0.06590369204000224,0.03376648754485811,0.09804089747945316,0.994785542735703,0.8962183359160052,0.9008297666337897,0.8091754582424707,0.8687411869307552,0.9896251845034376,0.8119525492025255,0.8195543686395121,0.6795085504773142,0.7703384894397839,0.9867183941549825,26.759816910000154,58.96901332722874,1578,3125.45458984375,3196.0,0.25169052996418695,0,99,1.0,0.21564282537414337,0.15284750149183468,0.2784381475545428,0.9906380331928435,0.7788276720531999,0.746179845334325,0.3900335817043474,0.6383470330306241,0.9814497333661768,0.6377704884311212,0.595125100324528,0.24226193619444927,0.4917191749833662,0.9704693634497937,2.0216679770001065,194.88857937228892,394,1129.69140625,3196.0,0.5420820582553637,0.36697579320493207,61,0,0.7171883233057954,61,0,1.5388133429987647,35.48996910900132
254,25146,5.657182608925093e-05,5.548737427354929e-05,0.5638474185530661,65,189,False,33.81153723599891,0.06451863168971318,0.033159980189211014,0.09587728349239352,0.9948383749885437,0.8984365074097602,0.9027084467533218,0.8117365594891395,0.8709605045507406,0.9897297610990718,0.8156012008868936,0.822669639698199,0.683128447627873,0.7737997627376552,0.9869182088680292,26.668281222999212,59.17141741549898,1578,3125.45458984375,3196.0,0.29984024152009175,0,99,1.0,0.21672037879222542,0.15566695908907102,0.2777737941838763,0.9906038262570578,0.7773148421900088,0.7467144120116194,0.402932213162013,0.6423204891212138,0.9813825849802853,0.6357440729732042,0.595805472566036,0.2522949974213512,0.49461484765353053,0.9705172311230964,1.9524452060013573,201.7982367899169,394,1129.69140625,3196.0,0.545717377138942,0.37476557504746494,61,0,0.716669179230419,61,0,1.4951008829993953,35.31248703900019
255,25245,5.548737427354929e-05,5.440056219410236e-05,0.5638474185530661,65,190,False,33.743286203000025,0.06561774805811421,0.03363563761077302,0.09759985938838227,0.9947835255807286,0.8976544131167347,0.9007234233127948,0.8095227977231788,0.8693002113842362,0.989621191948162,0.8143130646122805,0.81937834610033,0.6799985721481634,0.7712299942869246,0.9867609408418488,26.648741070999677,59.214804774295644,1578,3125.45458984375,3196.0,0.2639876710947114,0,99,1.0,0.213253087425595,0.14988495889805295,0.2766212176550463,0.9906674130365403,0.7788267270668177,0.7464678961773864,0.3924028918024752,0.6392325050155597,0.981507409779493,0.6377692210673136,0.5954916462857648,0.24409280770755207,0.49245122502021016,0.9707389095713039,1.9338974020010937,203.73366218513445,394,1129.69140625,3196.0,0.5429932426766766,0.36977685507368724,61,0,0.7162096302796659,61,0,1.4912434990001202,35.2404280690007
256,25344,5.440056219410236e-05,5.3311332082002594e-05,0.5638474185530661,65,191,False,33.92195467700003,0.06525480301510093,0.0337032774989747,0.0968063291166974,0.9947927888336507,0.8976004677455711,0.9008987673247503,0.8131252150816749,0.8705414833839988,0.9896395268388349,0.814224282107559,0.8196685987986131,0.6850977250625727,0.7729968686562483,0.9868360937623772,26.857940576001056,58.753574032776875,1578,3125.45458984375,3196.0,0.3793156956783449,0,99,1.0,0.21655251637933218,0.15589287585867237,0.2772121558788464,0.9906381453687244,0.7783613588554138,0.7441625339473373,0.39857744680343227,0.6403671132020611,0.9814499535754786,0.6371453330308429,0.5925627750909379,0.2488896175514949,0.49286590855775864,0.9705413973270939,1.9555507040004159,201.47777257526747,394,1129.69140625,3196.0,0.5448457443003771,0.37589473480217456,61,0,0.7137967537985797,61,0,1.3857756890010933,35.312942294000095
257,25443,5.3311332082002594e-05,5.2219623407367926e-05,0.5638474185530661,65,192,False,33.671709260999705,0.06517626408426179,0.03374235274409462,0.0966101755566319,0.9947699114138553,0.8964063129825431,0.9018405849015916,0.8089394616375809,0.869062119840572,0.9895942458437533,0.8122611822881547,0.8212292063450329,0.6791757728366907,0.7708887204899595,0.9867234610786003,26.598688480999044,59.32623336399669,1578,3125.45458984375,3196.0,0.287445246721759,0,99,1.0,0.2165974749223835,0.15541921835865466,0.2777757289899787,0.990639442351455,0.7806506249929427,0.7455179411493404,0.4000144240304347,0.6420609967242392,0.9814524996491801,0.6402189897283742,0.5942834621583784,0.25001126887536623,0.4948379069207062,0.970679733353823,1.9585299070004112,201.1712961807314,394,1129.69140625,3196.0,0.5465225730448209,0.3756832748079416,61,0,0.7173618712817003,61,0,1.4910668689990416,35.168840443999215
258,25542,5.2219623407367926e-05,5.1125372679995014e-05,0.5638474185530661,65,193,False,33.566799306001485,0.06508553403940794,0.0335653353439991,0.09660573330140083,0.9947894251524004,0.8973510708901234,0.9004998048484323,0.8100809974871794,0.8693106244085783,0.9896328690167441,0.8138139413190364,0.8190083174330833,0.680786671846138,0.7712029768660859,0.9867632615702234,26.479415789000996,59.59345978680801,1578,3125.45458984375,3196.0,0.25143652311479203,0,99,1.0,0.21608112676797178,0.1542284734131116,0.2779337802362926,0.9906124754507819,0.7788598660577287,0.745270784118505,0.39911082959359895,0.6410804932566109,0.9813995629608946,0.6378136664326102,0.5939694196049495,0.24930572145246058,0.49369626916334014,0.9705042185517132,1.9536887929989462,201.66978559323317,394,1129.69140625,3196.0,0.546403453466215,0.3759056054855003,61,0,0.7169013014469297,61,0,1.356490300000587,34.92899308900087
259,25641,5.1125372679995014e-05,5.002851323052118e-05,0.5638474185530661,65,194,False,33.453431908999846,0.06395083981246247,0.033008252765100415,0.09489342738391479,0.9948524570166521,0.8986528007861767,0.9014128016576777,0.8131473595754927,0.8710709873397824,0.9897576370369079,0.815957766476969,0.8205200306519458,0.685129165895987,0.7738689876749673,0.9869286908245207,26.39750898099919,59.77836776704337,1578,3125.45458984375,3196.0,0.30132755561910496,0,99,1.0,0.2150028378981624,0.15434060245752335,0.27566507072920726,0.9906491917863707,0.7793750737155352,0.7445377470668576,0.3957585799945164,0.6398904669256364,0.9814716387255318,0.6385049632633039,0.5930387355951089,0.24669515140256362,0.4927462834203255,0.9705255963475571,1.9253024159988854,204.6431753920513,394,1129.69140625,3196.0,0.5442992238193689,0.3743233560754141,61,0,0.7142750915633236,61,0,1.4566174240007967,34.91586631500104
260,25740,5.002851323052118e-05,4.8928974969665463e-05,0.5638474185530661,65,195,False,33.47905463999996,0.06391813747669807,0.03289798778423943,0.09493828724470127,0.9948796818122533,0.8984496246642857,0.9028993904475165,0.8147618474492674,0.8720369541870232,0.9898115318234163,0.8156228210538891,0.8229868642729283,0.6874245869455274,0.7753447574241149,0.9870089493474731,26.44869646599909,59.662675702319966,1578,3125.45458984375,3196.0,0.29641013509697384,0,99,1.0,0.2170315328134498,0.15430557947170917,0.2797574840372589,0.9906697099602864,0.7792040904051944,0.7469152969072467,0.3915930410948936,0.6392374761357783,0.9815119190778541,0.6382754760898733,0.5960612998177826,0.24346639320776342,0.4926010563718064,0.9706180785513167,1.9096062239987077,206.32525965220495,394,1129.69140625,3196.0,0.5429595675177377,0.3683987165285834,61,0,0.717520418506892,61,0,1.3913986970001133,34.87589509999998
261,25839,4.8928974969665463e-05,4.782668412274938e-05,0.5638474185530661,65,196,False,33.856736174000616,0.0637249393277673,0.032758900421200596,0.09469097898977942,0.994886909322024,0.8997627344616347,0.9029873323525773,0.8141425068853605,0.8722975245665241,0.9898258400464625,0.8177897283104341,0.8231330038230655,0.6865432917635201,0.7758220079656732,0.9870477441901339,26.60739490100059,59.30682074931951,1578,3125.45458984375,3196.0,0.29382155820576833,0,99,1.0,0.21604415169222102,0.15396783130271785,0.2781204694721299,0.990637720601254,0.776981496321119,0.7433378001655574,0.40288800256193774,0.6410690996828713,0.9814491197267191,0.6352982346415302,0.5915175934021788,0.25226033190422026,0.4930253866493097,0.9703895839942893,1.9776670200008084,199.2246399496711,394,1129.69140625,3196.0,0.5464219366499248,0.3772708411539366,61,0,0.7155730321459131,61,0,1.5184195999991061,35.38126153700068
262,25938,4.782668412274938e-05,4.6721562936257846e-05,0.5638474185530661,65,197,False,33.75521371499963,0.06420456647344112,0.03289086230722444,0.09551827076005694,0.9948692915660572,0.899226981334304,0.9032590330420954,0.8137918844234429,0.8720926329332808,0.9897909627257597,0.8169049986565837,0.8235846569564358,0.686044778936535,0.7755114781831849,0.9870098002812104,26.549881938000908,59.43529254423557,1578,3125.45458984375,3196.0,0.24926105322259845,0,99,1.0,0.21669499697116426,0.15349335786957427,0.2798966339548227,0.9906390762372292,0.7788043625586207,0.7445387320568871,0.39458877050161617,0.6393106217057081,0.9814517809390234,0.6377392275903913,0.5930399854363516,0.24578672632363907,0.49218864645012733,0.9704919805381503,1.9533347910000884,201.70633411913778,394,1129.69140625,3196.0,0.5431535101198259,0.37112674805939383,61,0,0.7151802721802579,61,0,1.5080527769987384,35.26935051500004
263,26037,4.6721562936257846e-05,4.561352935268145e-05,0.5638474185530661,65,198,False,33.75264397799947,0.06358246305067428,0.03267837179817627,0.0944865544731475,0.9948838654139321,0.8999047820165728,0.9038189328942428,0.8164490756810492,0.8733909301972883,0.989819814029401,0.8180244467076028,0.824516095028527,0.6898301196045767,0.7774568871135688,0.9871049114657596,26.66943582699969,59.168855698194385,1578,3125.45458984375,3196.0,0.27362879207639984,0,99,1.0,0.21650816772492404,0.154727253514498,0.27828907921229523,0.9906447717581277,0.7786263347776428,0.7470727375890706,0.3978799099687795,0.641192994111831,0.981462961740105,0.6375005102438409,0.5962618581317525,0.24834587147647966,0.49403607995069104,0.9706893378707964,1.9325758060003864,203.87298587547423,394,1129.69140625,3196.0,0.5452579917618714,0.371312485400239,61,0,0.7192034981235039,61,0,1.5233892899996135,35.28191667499959
264,26136,4.561352935268145e-05,4.450249664925861e-05,0.5638474185530661,65,199,False,33.876968631000636,0.06285347624272297,0.03248341158221279,0.09322354136122195,0.9949482453744974,0.9008128229943514,0.903209347600317,0.8150978654929021,0.8730400120291901,0.9899472746507768,0.8195263207566714,0.8235020471994114,0.6879031117890347,0.7769771599150391,0.987160724983167,26.77751784099928,58.930032625500154,1578,3125.45458984375,3196.0,0.2946575390871125,0,99,1.0,0.21670387889528034,0.1568529845267383,0.2765547710324302,0.9906245656827352,0.7805457504406667,0.7434353794584792,0.39910196087797656,0.6410276969257075,0.9814232960333409,0.6400779288954281,0.5916411836727451,0.24929880050128306,0.4936726376898188,0.9705802801296796,1.9401433069997438,203.0777822331513,394,1129.69140625,3196.0,0.5432073687312029,0.37271410732297605,61,0,0.7137006301394299,61,0,1.2772238860015932,35.15952662000018
265,26235,4.450249664925861e-05,4.3388373035492536e-05,0.5638474185530661,65,200,False,33.80670646100043,0.06315656649409138,0.03272959666447041,0.09358353662589053,0.9949030872011846,0.8999218756414313,0.9032849252391967,0.8160161866469606,0.8730743291758628,0.9898578679649459,0.8180526961811516,0.8236277097186848,0.6892122826713355,0.776964229523724,0.9871013530155854,26.68197217099987,59.141055611889826,1578,3125.45458984375,3196.0,0.2395628872844908,0,99,1.0,0.21557028614324966,0.15410198384735185,0.27703858942247284,0.990656975584927,0.7790315934376939,0.743118241129681,0.40175551857094627,0.6413017843794404,0.98148691933451,0.638044022474827,0.5912395783336,0.2513730053437887,0.4935522020507386,0.9705671126467322,1.972302795998985,199.76648656548514,394,1129.69140625,3196.0,0.5450085807388432,0.3760842026439727,61,0,0.7139329588337135,61,0,1.3833234300000186,35.19590500900085
266,26334,4.3388373035492536e-05,4.22710612034235e-05,0.5638474185530661,65,201,False,34.12301022500105,0.0626192510656833,0.032372752523240934,0.09286574984420237,0.9949246142322371,0.8998929989957978,0.9043495527695793,0.8173870506929322,0.8738765341527698,0.9899004873870513,0.8180049742201035,0.8253997021181246,0.6911703877180327,0.7781916880187536,0.9871735663468394,26.999389726001027,58.44576547892674,1578,3125.45458984375,3196.0,0.2355586416793592,0,99,1.0,0.21508559705642274,0.15339226748435025,0.2767789248131253,0.9906115544368197,0.7796150216510812,0.7429233595272428,0.40639757692063144,0.6429786526996518,0.9813977550378197,0.6388271205253908,0.5909928922454932,0.2550181720578314,0.4949460616095718,0.9703953157221605,1.9607260709999537,200.94596885686502,394,1129.69140625,3196.0,0.5469150534240692,0.38132687668623355,61,0,0.712503230161905,61,0,1.478606464999757,35.60749911600033
267,26433,4.22710612034235e-05,4.115045782355345e-05,0.5638474185530661,65,202,False,34.0375997200008,0.06326675964625617,0.03279675429047136,0.09373676457710291,0.994867820303896,0.8993774589171566,0.9040256119493539,0.8135376605492689,0.8723135771385931,0.9897880501693702,0.8171534066822831,0.8248601626150209,0.6856835092851692,0.7758990261941577,0.9870264708467007,26.960780204000912,58.52946346730087,1578,3125.45458984375,3196.0,0.28800251191914683,0,99,1.0,0.21733099207055145,0.15673879889516057,0.2779231881580982,0.9906169600339815,0.7796694690696763,0.7424809429990991,0.39889432022831567,0.6403482440990304,0.9814083661117697,0.6389002399827628,0.5904331539673574,0.2491367842035246,0.49282339271788156,0.9706073896533947,1.9356178250000085,203.55257887749525,394,1129.69140625,3196.0,0.5432472816233729,0.37412114252603457,61,0,0.7123734207207111,61,0,1.2976743220006028,35.341248564000125
268,26532,4.115045782355345e-05,4.002645297800358e-05,0.5638474185530661,65,203,False,33.78721158600092,0.06257053960412175,0.03227613565803556,0.09286494393501293,0.9949478753708919,0.9004769808727638,0.9051346560126705,0.8199912304689342,0.8752009557847895,0.9899465420642288,0.8189705583313133,0.826708655071966,0.694902658049565,0.7801939571509481,0.9872632238197085,26.696996151998974,59.10777343696943,1578,3125.45458984375,3196.0,0.2624009617350318,0,99,1.0,0.21581005271013617,0.15680421007617476,0.27481589583576027,0.9906270976380632,0.7796418541887012,0.7443018251966167,0.4054907376260704,0.6431448056704627,0.9814282663225767,0.6388631541197215,0.5927394338318276,0.2543044102624839,0.495302332738011,0.970634963911802,1.927134974999717,204.4485752743177,394,1129.69140625,3196.0,0.5469785088633783,0.3795496633300059,61,0,0.7144073543967506,61,0,1.4735529879999376,35.266106648999994
269,26631,4.002645297800358e-05,3.8898929520877816e-05,0.5638474185530661,65,204,False,33.9037273619997,0.06312051151037518,0.032682997763572384,0.09355802562073609,0.9949250759984769,0.8997106228657883,0.9039877802136655,0.8172129608526889,0.8736371213107142,0.989901401616273,0.8177036346648677,0.824797172781428,0.6909214709030207,0.7778074261164388,0.9871552325926806,26.772431028000938,58.941229444184216,1578,3125.45458984375,3196.0,0.3203751336444508,0,99,1.0,0.2191729018379589,0.15870009948910796,0.2796457046028321,0.9905808039969951,0.7790352803097761,0.7447822550668527,0.4010815947069899,0.6416330433612062,0.9813373947309462,0.6380489687756321,0.5933490488588652,0.2508455674656454,0.49408119503338094,0.9703914429330583,1.9833967440008564,198.64911102215154,394,1129.69140625,3196.0,0.5450309048333294,0.3761582683355834,61,0,0.7139035413310754,61,0,1.391193890998693,35.30091002100016
270,26730,3.8898929520877816e-05,3.7767762353825005e-05,0.5638474185530661,65,205,False,33.62506737500007,0.06333187063837233,0.032525173299892775,0.0941385680618395,0.9949481635895333,0.9004468853997619,0.9041013416211731,0.8164062868963172,0.873651504639084,0.9899471127210528,0.8189207719420951,0.8249862655718719,0.6897690295730728,0.7778920223623467,0.9871904303063609,26.496664848000364,59.55466505132957,1578,3125.45458984375,3196.0,0.3658663383638016,0,99,1.0,0.2184525921865163,0.15682539336269882,0.2800797904052105,0.9905653585757292,0.7783941087262443,0.7420834599337478,0.39591339176873513,0.6387969868095758,0.9813070781661329,0.637189223043629,0.5899306005584947,0.2468154710207863,0.49131176487430334,0.9702194910969226,1.9803133259993047,198.95841472519504,394,1129.69140625,3196.0,0.5417987473260528,0.3711374059137892,61,0,0.7124600887383165,61,0,1.4756927599992196,35.10663219200069
271,26829,3.7767762353825005e-05,3.663281760234588e-05,0.5638474185530661,65,206,False,33.64472512199973,0.06301414321621712,0.0324918087241352,0.0935364783622315,0.9949213427062862,0.9008773283870266,0.9044849553238412,0.8180112614548971,0.8744578483885883,0.9898940102710198,0.8196331052520099,0.8256253163471732,0.6920634983898224,0.7791073066630019,0.9872047414646705,26.57670595200034,59.37530417990832,1578,3125.45458984375,3196.0,0.33118456933233476,0,99,1.0,0.21765272432777483,0.15766528471926142,0.2776401665458824,0.9905775209872767,0.7796001041041947,0.7417759412921842,0.3960150474088315,0.6391303642684034,0.9813309506997724,0.6388070883371781,0.5895420105493618,0.24689449035608857,0.4917478630808762,0.9704326494091053,1.9103739139991376,206.24234717234413,394,1129.69140625,3196.0,0.5426005276346488,0.3719712119292553,61,0,0.7132298433400424,61,0,1.5068769580011576,35.157425080000394
272,26928,3.663281760234588e-05,3.549395167533987e-05,0.5638474185530661,65,207,False,33.489697704999344,0.06211538057590166,0.03220406346051412,0.09202669846089923,0.9949467279033521,0.9011344604202876,0.9051662174709846,0.8195692907081362,0.8752899895331362,0.9899442701457879,0.8200588952538708,0.8267613147450498,0.6942968225553815,0.7803723441847673,0.9872793528819115,26.396777230000225,59.780024896622066,1578,3125.45458984375,3196.0,0.2874154058670757,0,99,1.0,0.21781563811798385,0.15862117023183608,0.2770101052099073,0.9905582185567668,0.7791324996544591,0.7394322803269934,0.3973688728900362,0.6386445509571629,0.9812930639155159,0.6381794088498072,0.5865867170696735,0.24794780668375904,0.4909046442010799,0.9703620097358819,1.9542833819996304,201.6084277382831,394,1129.69140625,3196.0,0.5413767352681831,0.3726291829320057,61,0,0.7101242876043604,61,0,1.391609165000773,34.886768604999816
