case,region,dice,iou,hd95,asd,status,precision,recall,prediction_voxels,target_voxels,hd95_unit,hd95_voxel,asd_voxel,official_dice,official_hd95_voxel,inference_seconds
case0356,scar,0.3692398004109187,0.22642188624910006,9.80813873726538,2.7235913127721645,ok,0.28642987249544627,0.5194054500412882,2196,1211,voxel,9.80813873726538,2.7235913127721645,0.3692398004109187,9.80813873726538,0.20667985299996872
case0356,edema_inclusive,0.34266632417159004,0.20675759454432735,7.526552553667722,2.4669762057902376,ok,0.2938325991189427,0.41096734442390637,2270,1623,voxel,7.526552553667722,2.4669762057902376,0.34266632417159004,7.526552553667722,0.20667985299996872
case0356,myocardial_ring,0.8534539258094115,0.744369498113639,1.0,0.2459118090565123,ok,0.8372122926578373,0.8703381900815399,7777,7481,voxel,1.0,0.2459118090565123,0.8534539258094115,1.0,0.20667985299996872
case0361,normal_myocardium,0.868995633187773,0.7683397683397684,1.0,0.23519718546407506,ok,0.8464483198638877,0.8927770300583221,4702,4458,voxel,1.0,0.23519718546407506,0.868995633187773,1.0,0.20638450299998112
case0361,edema,0.706243602865916,0.5458860759493671,2.8284271247461903,0.5937503547215894,ok,0.6412639405204461,0.785876993166287,538,439,voxel,2.8284271247461903,0.5937503547215894,0.706243602865916,2.8284271247461903,0.20638450299998112
case0361,scar,0.4025457438345266,0.25199203187250996,10.648877709140447,2.4384280426907647,ok,0.6170731707317073,0.2987012987012987,410,847,voxel,10.648877709140447,2.4384280426907647,0.4025457438345266,10.648877709140447,0.20638450299998112
case0361,edema_inclusive,0.6526410026857654,0.48438538205980064,6.236477595784449,1.1397351705099927,ok,0.7689873417721519,0.5668740279937792,948,1286,voxel,6.236477595784449,1.1397351705099927,0.6526410026857654,6.236477595784449,0.20638450299998112
case0361,myocardial_ring,0.9067930489731437,0.8294797687861272,1.0,0.19437892204113413,ok,0.9143362831858407,0.8993732590529248,5650,5744,voxel,1.0,0.19437892204113413,0.9067930489731437,1.0,0.20638450299998112
case0366,normal_myocardium,0.5661870503597123,0.3948820873055695,5.0990195135927845,1.1621172153461061,ok,0.45255894192064405,0.7560038424591738,1739,1041,voxel,5.0990195135927845,1.1621172153461061,0.5661870503597123,5.0990195135927845,0.15659654099999898
case0366,edema,0.7820039121930015,0.6420413990007138,1.4142135623730951,0.36466101959794095,ok,0.7144559173947578,0.8636581853096496,2518,2083,voxel,1.4142135623730951,0.36466101959794095,0.7820039121930015,1.4142135623730951,0.15659654099999898
case0366,scar,0.414320193081255,0.2612886859462202,5.196152422706632,1.466456799211398,ok,0.6044600938967136,0.31517747858017137,1704,3268,voxel,5.196152422706632,1.466456799211398,0.414320193081255,5.196152422706632,0.15659654099999898
case0366,edema_inclusive,0.7567115846652043,0.6086372038312888,3.4641016151377544,0.8270619775572204,ok,0.8578872572240644,0.6768828256400673,4222,5351,voxel,3.4641016151377544,0.8270619775572204,0.7567115846652043,3.4641016151377544,0.15659654099999898
case0366,myocardial_ring,0.8585768639196956,0.7521985815602837,1.0,0.34073960518602847,ok,0.8896158362690824,0.829630788485607,5961,6392,voxel,1.0,0.34073960518602847,0.8585768639196956,1.0,0.15659654099999898
case0371,normal_myocardium,0.7243398519500608,0.5678156937467521,3.1622776601683795,0.6661592317146773,ok,0.8105835806132542,0.6546834431795486,4044,5007,voxel,3.1622776601683795,0.6661592317146773,0.7243398519500608,3.1622776601683795,0.2582872989999032
case0371,edema,0.7172444844664565,0.5591435591435592,3.7416573867739413,0.9031242046123782,ok,0.7721764420746485,0.669609079445145,2063,2379,voxel,3.7416573867739413,0.9031242046123782,0.7172444844664565,3.7416573867739413,0.2582872989999032
case0371,scar,0.4887567366660472,0.323413674372848,10.188185618303184,1.8020258350783689,ok,0.421474358974359,0.5816010614772225,3120,2261,voxel,10.188185618303184,1.8020258350783689,0.4887567366660472,10.188185618303184,0.2582872989999032
case0371,edema_inclusive,0.7134276697546574,0.5545181199556892,2.449489742783178,0.7058984324433856,ok,0.676056338028169,0.7551724137931034,5183,4640,voxel,2.449489742783178,0.7058984324433856,0.7134276697546574,2.449489742783178,0.2582872989999032
case0371,myocardial_ring,0.8925505987072163,0.8059515835805187,1.0,0.22227077119954367,ok,0.9128644196380189,0.8731211775681559,9227,9647,voxel,1.0,0.22227077119954367,0.8925505987072163,1.0,0.2582872989999032
case0376,normal_myocardium,0.6122237569060773,0.4411545160487684,4.0,0.9107409083476864,ok,0.6076079506511309,0.6169102296450939,2918,2874,voxel,4.0,0.9107409083476864,0.6122237569060773,4.0,0.15664399199999934
case0376,edema,0.6439393939393939,0.4748603351955307,2.23606797749979,0.6040489442519765,ok,0.5990602975724354,0.6960873521383075,1277,1099,voxel,2.23606797749979,0.6040489442519765,0.6439393939393939,2.23606797749979,0.15664399199999934
case0376,scar,0.2572062084257206,0.1475826972010178,4.236663934044182,1.5755338992800316,ok,0.2621468926553672,0.25244831338411317,885,919,voxel,4.236663934044182,1.5755338992800316,0.2572062084257206,4.236663934044182,0.15664399199999934
case0376,edema_inclusive,0.5794258373205742,0.40788144156281575,2.449489742783178,0.7180758377374487,ok,0.5601295097132285,0.6000991080277502,2162,2018,voxel,2.449489742783178,0.7180758377374487,0.5794258373205742,2.449489742783178,0.15664399199999934
case0376,myocardial_ring,0.7617328519855595,0.6151603498542274,1.4142135623730951,0.4153974495742252,ok,0.7476377952755906,0.776369582992641,5080,4892,voxel,1.4142135623730951,0.4153974495742252,0.7617328519855595,1.4142135623730951,0.15664399199999934
