case,region,dice_M2,iou_M2,hd95_voxel_M2,precision_M2,recall_M2,official_dice_M2,official_hd95_voxel_M2,dice_M3,iou_M3,hd95_voxel_M3,precision_M3,recall_M3,official_dice_M3,official_hd95_voxel_M3,dice_diff (M3-M2),hd95_diff (M3-M2),official_dice_diff (M3-M2)
case0261,edema_inclusive,0.842711234911792,0.7281771501925546,1.4142135623730951,0.8673547400611621,0.8194293968941856,0.842711234911792,1.4142135623730951,0.860305745914602,0.7548566142460684,1.4142135623730951,0.837782340862423,0.8840736728060672,0.860305745914602,1.4142135623730951,0.017594511002809954,0.0,0.017594511002809954
case0261,myocardial_ring,0.8958438499074541,0.8113380067052728,1.0,0.8747946105816629,0.9179310344827586,0.8958438499074541,1.0,0.9009395088181968,0.8197360527894421,1.0,0.8629617934954216,0.9424137931034484,0.9009395088181968,1.0,0.005095658910742706,0.0,0.005095658910742706
case0266,normal_myocardium,0.7870940352366801,0.6489324466223311,2.23606797749979,0.7799747580984434,0.794344473007712,0.7870940352366801,2.23606797749979,0.7932851844622292,0.6573924296344226,2.0,0.7285765507350305,0.8706083976006855,0.7932851844622292,2.0,0.006191149225549086,-0.2360679774997898,0.006191149225549086
case0266,edema,0.8253865979381443,0.7026878771256171,1.0,0.8394495412844036,0.811787072243346,0.8253865979381443,1.0,0.8101019912578922,0.6808163265306122,1.0,0.8282025819265144,0.7927756653992395,0.8101019912578922,1.0,-0.01528460668025211,0.0,-0.01528460668025211
case0266,scar,0.4958677685950413,0.3296703296703296,3.0,0.506993006993007,0.4852203011712214,0.4958677685950413,3.0,0.4677330391616106,0.3052555795536357,3.1622776601683795,0.4626295690125477,0.4729503625209146,0.4677330391616106,3.1622776601683795,-0.028134729433430705,0.16227766016837952,-0.028134729433430705
case0266,edema_inclusive,0.8416177832664402,0.726545842217484,1.4142135623730951,0.8575922818791947,0.8262275207112548,0.8416177832664402,1.4142135623730951,0.840150974191574,0.7243623570800352,1.4142135623730951,0.8483724763081995,0.8320872903616893,0.840150974191574,1.4142135623730951,-0.0014668090748661822,0.0,-0.0014668090748661822
case0266,myocardial_ring,0.901164402550596,0.8201084899709853,1.0,0.9098670398880336,0.8926266648359192,0.901164402550596,1.0,0.8895886372772344,0.801134306745505,1.0,0.8686379693837498,0.91157490045311,0.8895886372772344,1.0,-0.011575765273361682,0.0,-0.011575765273361682
case0271,normal_myocardium,0.8483126110124334,0.7365823565700185,1.0,0.818368745716244,0.8805309734513275,0.8483126110124334,1.0,0.8527320034692107,0.7432718475960085,1.0,0.8051097281362594,0.9063421828908554,0.8527320034692107,1.0,0.00441939245677736,0.0,0.00441939245677736
case0271,edema,0.7496053047047679,0.5994949494949495,2.0,0.7966442953020134,0.7078115682766846,0.7496053047047679,2.0,0.7377972465581978,0.5845314823996034,2.23606797749979,0.7761685319289006,0.7030411449016101,0.7377972465581978,2.23606797749979,-0.011808058146570155,0.2360679774997898,-0.011808058146570155
case0271,scar,0.3739545997610514,0.2299779573842762,3.935414346693485,0.2966824644549763,0.505654281098546,0.3739545997610514,3.935414346693485,0.3439716312056737,0.2077087794432548,3.0,0.2712022367194781,0.4701130856219709,0.3439716312056737,3.0,-0.029982968555377687,-0.9354143466934852,-0.029982968555377687
case0271,edema_inclusive,0.851063829787234,0.7407407407407407,1.0,0.8094302554027505,0.8972125435540069,0.851063829787234,1.0,0.8351063829787234,0.7168949771689498,1.0,0.7874228395061729,0.8889372822299652,0.8351063829787234,1.0,-0.015957446808510634,0.0,-0.015957446808510634
case0271,myocardial_ring,0.8975265017667845,0.8141025641025641,1.0,0.8601501006772836,0.9382987220447284,0.8975265017667845,1.0,0.8900779123251666,0.8019282814614344,1.0,0.8398582816651904,0.946685303514377,0.8900779123251666,1.0,-0.007448589441617859,0.0,-0.007448589441617859
case0276,normal_myocardium,0.8168046859220359,0.6903379993171731,1.7320508075688772,0.8153225806451613,0.8182921893970052,0.8168046859220359,1.7320508075688772,0.8223815213062525,0.6983429151166723,1.4142135623730951,0.8094864758918071,0.8356940509915014,0.8223815213062525,1.4142135623730951,0.005576835384216605,-0.31783724519578205,0.005576835384216605
case0276,edema,0.775608774401288,0.6334648257725181,1.4142135623730951,0.7939843428100536,0.7580645161290323,0.775608774401288,1.4142135623730951,0.8148596810014133,0.6875638841567291,1.0,0.8369970966403982,0.7938630999213218,0.8148596810014133,1.0,0.03925090660012531,-0.41421356237309515,0.03925090660012531
case0276,scar,0.4551807961106047,0.2946498819826908,4.47213595499958,0.6986940298507462,0.3375394321766561,0.4551807961106047,4.47213595499958,0.5851434700992223,0.413570887035633,4.236663934044182,0.7225165562913908,0.4916629112212708,0.5851434700992223,4.236663934044182,0.1299626739886176,-0.235472020955398,0.1299626739886176
case0276,edema_inclusive,0.7740920096852301,0.631443808018961,2.0,0.9136896256073164,0.6714975845410628,0.7740920096852301,2.0,0.8269983874683253,0.7050274941084054,2.0,0.9155827595001276,0.754043268220962,0.8269983874683253,2.0,0.05290637778309526,0.0,0.05290637778309526
case0276,myocardial_ring,0.8420255847399895,0.7271538763237024,1.0,0.9302558956347216,0.7690818584070797,0.8420255847399895,1.0,0.8794512551079977,0.784839802031779,1.0,0.931087762669963,0.8332411504424779,0.8794512551079977,1.0,0.03742567036800826,0.0,0.03742567036800826
case0281,normal_myocardium,0.7606946209233376,0.6138072453861928,2.23606797749979,0.7616624257845632,0.7597292724196277,0.7606946209233376,2.23606797749979,0.7665236051502146,0.6214335421016005,2.23606797749979,0.7778745644599303,0.7554991539763113,0.7665236051502146,2.23606797749979,0.005828984226876943,0.0,0.005828984226876943
case0281,edema,0.7820770893908895,0.6421400587659157,1.4142135623730951,0.8135566930355204,0.7529428653459661,0.7820770893908895,1.4142135623730951,0.7525977995110025,0.6033321082935196,2.23606797749979,0.8044756615485136,0.7070054550674706,0.7525977995110025,2.23606797749979,-0.029479289879887016,0.8218544151266947,-0.029479289879887016
case0281,scar,0.442234377589922,0.2838901894020004,3.741657386773941,0.4481021162243869,0.4365183246073298,0.442234377589922,3.741657386773941,0.3816615564315958,0.2358354384698665,3.741657386773941,0.3445821249670445,0.4276832460732984,0.3816615564315958,3.741657386773941,-0.060572821158326184,0.0,-0.060572821158326184
case0281,edema_inclusive,0.8513833179059961,0.7412249283667621,1.4142135623730951,0.8783955857385399,0.8259828377569347,0.8513833179059961,1.4142135623730951,0.8566986005918644,0.7493199964903045,1.4142135623730951,0.8613212304589006,0.8521253242865695,0.8566986005918644,1.4142135623730951,0.005315282685868339,0.0,0.005315282685868339
case0281,myocardial_ring,0.8833167825223436,0.7910182303245887,1.0,0.9059582413851638,0.8617794283868884,0.8833167825223436,1.0,0.8866121884782697,0.7963192872270504,1.0,0.8929653591024486,0.8803487808816406,0.8866121884782697,1.0,0.003295405955926145,0.0,0.003295405955926145
case0286,normal_myocardium,0.6201298701298701,0.4494117647058823,4.58257569495584,0.6037934668071654,0.6373748609566184,0.6201298701298701,4.58257569495584,0.5078341013824885,0.3403335392217418,9.661748894836846,0.4335169158143194,0.6129032258064516,0.5078341013824885,9.661748894836846,-0.11229576874738156,5.079173199881006,-0.11229576874738156
case0286,edema,0.7148736037624926,0.5562671546203111,2.0,0.7784891165172856,0.6608695652173913,0.7148736037624926,2.0,0.7081662798058662,0.548186867036916,2.0,0.8479029813036887,0.6079710144927536,0.7081662798058662,2.0,-0.006707323956626432,0.0,-0.006707323956626432
case0286,scar,0.5131972789115646,0.3451683748169838,3.3166247903554,0.4452313503305005,0.6056518946692357,0.5131972789115646,3.3166247903554,0.4083266613290632,0.2565392354124748,3.741657386773941,0.3493150684931507,0.4913294797687861,0.4083266613290632,3.741657386773941,-0.10487061758250144,0.4250325964185411,-0.10487061758250144
case0286,edema_inclusive,0.8133971291866029,0.6854838709677419,1.0,0.8002689979825152,0.826963168867269,0.8133971291866029,1.0,0.767617251944379,0.6228724421495506,1.4142135623730951,0.7812425041976493,0.7544591151262451,0.767617251944379,1.4142135623730951,-0.045779877242223876,0.41421356237309515,-0.045779877242223876
case0286,myocardial_ring,0.8793525315264445,0.784682566341955,1.0,0.8635859519408503,0.8957055214723927,0.8793525315264445,1.0,0.87743993993994,0.7816418659087109,1.0,0.859375,0.8962806748466258,0.87743993993994,1.0,-0.0019125915865045862,0.0,-0.0019125915865045862
case0291,normal_myocardium,0.8310670661442728,0.7109621451104101,1.4142135623730951,0.8364648573416841,0.8257384932447904,0.8310670661442728,1.4142135623730951,0.8141268203187708,0.6865209824018565,1.7320508075688772,0.8153422140560405,0.81291504465308,0.8141268203187708,1.7320508075688772,-0.01694024582550202,0.31783724519578205,-0.01694024582550202
case0291,edema,0.8212187342622125,0.6966676160637995,3.0,0.8213566151779718,0.8210808996307486,0.8212187342622125,3.0,0.7760880964866282,0.6341045415595544,4.58257569495584,0.8096280087527352,0.7452165156092648,0.7760880964866282,4.58257569495584,-0.04513063777558424,1.5825756949558398,-0.04513063777558424
case0291,scar,0.5226935627410264,0.3538152610441767,5.412783037509626,0.4504089979550102,0.6226148409893993,0.5226935627410264,5.412783037509626,0.5395109395109395,0.3694043003172365,4.0,0.4242914979757085,0.7406360424028269,0.5395109395109395,4.0,0.016817376769913128,-1.4127830375096257,0.016817376769913128
case0291,edema_inclusive,0.8458404802744426,0.7328627159576444,2.8284271247461903,0.7995541143088771,0.8978152025489303,0.8458404802744426,2.8284271247461903,0.823443681032688,0.699876128118917,4.123105625617661,0.758825786646201,0.9000910332271279,0.823443681032688,4.123105625617661,-0.02239679924175464,1.2946785008714703,-0.02239679924175464
case0291,myocardial_ring,0.8873708763745418,0.7975441749026655,1.0,0.8641427798810167,0.9118822052277136,0.8873708763745418,1.0,0.8797948382168386,0.7853872381880176,1.0,0.8427765001045369,0.9202145873758704,0.8797948382168386,1.0,-0.0075760381577032465,0.0,-0.0075760381577032465
case0296,normal_myocardium,0.8119453924914676,0.6834243033611032,1.4142135623730951,0.8251821019771072,0.7991266375545851,0.8119453924914676,1.4142135623730951,0.7969204448246364,0.6624004550625711,2.0,0.8120641562064156,0.7823312059119919,0.7969204448246364,2.0,-0.015024947666831157,0.5857864376269049,-0.015024947666831157
case0296,edema,0.8402598994728454,0.724524312896406,1.0,0.8151760228353948,0.8669365039210726,0.8402598994728454,1.0,0.8461630551897522,0.733347167462129,1.0,0.8031818181818182,0.8940045535036681,0.8461630551897522,1.0,0.005903155716906805,0.0,0.005903155716906805
case0296,scar,0.4136340338288057,0.2607431340872375,3.605551275463989,0.5219922380336351,0.3425297113752122,0.4136340338288057,3.605551275463989,0.418705035971223,0.2647861692447679,4.0,0.4812568908489525,0.3705432937181664,0.418705035971223,4.0,0.005071002142417291,0.3944487245360109,0.005071002142417291
case0296,edema_inclusive,0.8514802222406501,0.7413718411552347,1.0,0.8928695652173914,0.8137581233158979,0.8514802222406501,1.0,0.8496366685299049,0.738581146744412,1.4142135623730951,0.8561313163823624,0.8432398161356792,0.8496366685299049,1.4142135623730951,-0.0018435537107451827,0.41421356237309515,-0.0018435537107451827
case0296,myocardial_ring,0.8800714325576204,0.7858281841738091,1.0,0.9133557280203868,0.8491277191471032,0.8800714325576204,1.0,0.881315331010453,0.7878138991629355,1.0,0.891213389121339,0.8716347189317252,0.881315331010453,1.0,0.0012438984528325703,0.0,0.0012438984528325703
case0301,normal_myocardium,0.7994719471947195,0.6659335825819221,1.7320508075688772,0.758137205808713,0.8455738620497067,0.7994719471947195,1.7320508075688772,0.7874967165747307,0.6494800693240901,1.7320508075688772,0.7433672204314407,0.8371963138788048,0.7874967165747307,1.7320508075688772,-0.01197523061998873,0.0,-0.01197523061998873
case0301,edema,0.7545704578547161,0.6058716549753183,2.449489742783178,0.8403603603603603,0.6846741045214327,0.7545704578547161,2.449489742783178,0.7783078880407125,0.6370736787294975,2.8284271247461903,0.8490631505898681,0.7184380504991192,0.7783078880407125,2.8284271247461903,0.02373743018599639,0.3789373819630124,0.02373743018599639
case0301,scar,0.3640023001725129,0.2224956063268892,4.0,0.3834039975772259,0.3464696223316913,0.3640023001725129,4.0,0.4160681032189412,0.2626805508901579,4.123105625617661,0.4047619047619047,0.428024083196497,0.4160681032189412,4.123105625617661,0.05206580304642833,0.12310562561766059,0.05206580304642833
case0301,edema_inclusive,0.8060875867066984,0.6751647589316684,2.0,0.8795752372345232,0.7439327345690808,0.8060875867066984,2.0,0.7984472977008062,0.6645129224652088,2.0,0.8331948483589531,0.7664819415249379,0.7984472977008062,2.0,-0.007640289005892198,0.0,-0.007640289005892198
case0301,myocardial_ring,0.891725658581873,0.8046073298429319,1.0,0.9125890736342044,0.8717948717948718,0.891725658581873,1.0,0.8951927976898251,0.810270602706027,1.0,0.8935232282129535,0.8968686181075561,0.8951927976898251,1.0,0.003467139107952044,0.0,0.003467139107952044
case0306,normal_myocardium,0.7765840220385675,0.634766944381896,3.0,0.7793751727951341,0.7738127916552292,0.7765840220385675,3.0,0.7375754760798885,0.5842531272994849,3.0,0.8458806818181818,0.6538567115015097,0.7375754760798885,3.0,-0.039008545958678975,0.0,-0.039008545958678975
case0306,edema,0.1996672212978369,0.11090573012939,33.66006535941367,0.1226993865030674,0.5357142857142857,0.1996672212978369,33.66006535941367,0.1328125,0.0711297071129707,23.54561759817905,0.0745614035087719,0.6071428571428571,0.1328125,23.54561759817905,-0.0668547212978369,-10.114447761234622,-0.0668547212978369
case0306,scar,0.6572898799313893,0.4895247828308636,2.8284271247461903,0.7241118669690099,0.6017587939698492,0.6572898799313893,2.8284271247461903,0.7058994478349317,0.5454749607006513,5.385164807134504,0.6568415359653867,0.7628768844221105,0.7058994478349317,5.385164807134504,0.04860956790354243,2.5567376823883134,0.04860956790354243
case0306,edema_inclusive,0.7345669413777017,0.5804866060457115,2.449489742783178,0.7534290271132377,0.716626213592233,0.7345669413777017,2.449489742783178,0.7414621806223122,0.5891457286432161,6.164414002968976,0.6357917570498915,0.8892597087378641,0.7414621806223122,6.164414002968976,0.0068952392446104405,3.714924260185798,0.0068952392446104405
case0306,myocardial_ring,0.8937258052735374,0.807870064703552,1.0,0.9061018957345972,0.8816832396598934,0.8937258052735374,1.0,0.8955099199443091,0.8107903693432497,1.0,0.8661459736062483,0.9269347168179852,0.8955099199443091,1.0,0.0017841146707716637,0.0,0.0017841146707716637
case0311,normal_myocardium,0.8360006096631611,0.7182139583606129,2.0,0.9414692756608308,0.7517817982456141,0.8360006096631611,2.0,0.821058992371025,0.6964377242439774,2.23606797749979,0.9145212855460204,0.7449287280701754,0.821058992371025,2.23606797749979,-0.014941617292136167,0.2360679774997898,-0.014941617292136167
case0311,edema,0.7858520900321544,0.6472457627118644,3.0,0.8515679442508711,0.7295522388059702,0.7858520900321544,3.0,0.720894132257063,0.5635922330097087,3.0,0.7509702457956016,0.693134328358209,0.720894132257063,3.0,-0.06495795777509139,0.0,-0.06495795777509139
case0311,scar,0.4543710605645382,0.2939716312056737,16.87596225167694,0.3609055289508054,0.6131656804733728,0.4543710605645382,16.87596225167694,0.3550852439741329,0.215868477483917,9.9498743710662,0.2946341463414634,0.4467455621301775,0.3550852439741329,9.9498743710662,-0.0992858165904053,-6.926087880610739,-0.0992858165904053
case0311,edema_inclusive,0.8075792886817307,0.6772603670972128,9.899494936611664,0.7712405651248306,0.8475116971501488,0.8075792886817307,9.899494936611664,0.8073953677366924,0.6770017035775128,5.830951894845301,0.7728510307273434,0.8451722671203743,0.8073953677366924,5.830951894845301,-0.00018392094503827394,-4.068543041766363,-0.00018392094503827394
case0311,myocardial_ring,0.9119220564568744,0.8381036136872402,1.0,0.9536068407168198,0.8737289548258043,0.9119220564568744,1.0,0.905601524931768,0.827487926529966,1.0,0.942895805142084,0.8711451908651442,0.905601524931768,1.0,-0.006320531525106365,0.0,-0.006320531525106365
case0316,normal_myocardium,0.5888721804511278,0.417306052855925,4.69041575982343,0.6904090267983075,0.513371788148925,0.5888721804511278,4.69041575982343,0.6216530849825378,0.4510135135135135,3.0,0.6984957488554611,0.5600419507079182,0.6216530849825378,3.0,0.03278090453141003,-1.6904157598234297,0.03278090453141003
case0316,edema,0.7755807256671146,0.6334274067105676,2.23606797749979,0.9514837494112104,0.6545690213869086,0.7755807256671146,2.23606797749979,0.8126502681708896,0.684423676012461,1.4142135623730951,0.946574752261956,0.7119248217757616,0.8126502681708896,1.4142135623730951,0.03706954250377503,-0.8218544151266947,0.03706954250377503
case0316,scar,0.3568161024702653,0.2171492204899777,11.357816691600547,0.2809798270893371,0.4887218045112781,0.3568161024702653,11.357816691600547,0.3666817564508827,0.2245011086474501,11.74946442437478,0.2870304748405386,0.5075187969924813,0.3666817564508827,11.74946442437478,0.009865653980617395,0.39164773277423315,0.009865653980617395
case0316,edema_inclusive,0.7564972341091744,0.6083599127077388,8.306623862918075,0.739742804654011,0.7740281930798804,0.7564972341091744,8.306623862918075,0.748295165394402,0.5978207838672955,8.688931625231321,0.714757923391017,0.7851345578812473,0.748295165394402,8.688931625231321,-0.00820206871477236,0.38230776231324626,-0.00820206871477236
case0316,myocardial_ring,0.8808306214163955,0.787039601218499,1.0,0.8997942061104955,0.8626498709971164,0.8808306214163955,1.0,0.8650931302315059,0.7622591362126245,1.0,0.8597122302158273,0.8705418121110943,0.8650931302315059,1.0,-0.01573749118488954,0.0,-0.01573749118488954
case0321,normal_myocardium,0.7566833751044277,0.6086007055266253,2.449489742783178,0.7302963112275751,0.7850487540628386,0.7566833751044277,2.449489742783178,0.7556644213104715,0.6072834645669292,4.242640687119285,0.7142581516496238,0.8021668472372697,0.7556644213104715,4.242640687119285,-0.0010189537939562232,1.7931509443361069,-0.0010189537939562232
case0321,edema,0.7860749973138498,0.6475482386263055,1.4142135623730951,0.911992021939666,0.6907099697885196,0.7860749973138498,1.4142135623730951,0.7880164395414233,0.6501873996073532,1.7320508075688772,0.9222784810126582,0.6878776435045317,0.7880164395414233,1.7320508075688772,0.001941442227573531,0.31783724519578205,0.001941442227573531
case0321,scar,0.1937116010119262,0.1072428971588635,12.36931687685298,0.1480662983425414,0.2800417972831766,0.1937116010119262,12.36931687685298,0.1416195856873823,0.076205918119173,8.07461387956602,0.110718492343934,0.1964472309299895,0.1416195856873823,8.07461387956602,-0.05209201532454388,-4.2947029972869615,-0.05209201532454388
case0321,edema_inclusive,0.7621335100215338,0.6156831259199785,2.23606797749979,0.7904140182099295,0.7358068127298897,0.7621335100215338,2.23606797749979,0.745987732123351,0.5948807290270705,2.0,0.7859419263456091,0.7098992483607868,0.745987732123351,2.0,-0.016145777898182834,-0.2360679774997898,-0.016145777898182834
case0321,myocardial_ring,0.8614318706697459,0.7565922920892495,1.4142135623730951,0.8648673715451679,0.8580235553919764,0.8614318706697459,1.4142135623730951,0.8481496843172497,0.7363367208129952,1.4142135623730951,0.8495983750346229,0.8467059256532941,0.8481496843172497,1.4142135623730951,-0.013282186352496228,0.0,-0.013282186352496228
case0326,normal_myocardium,0.631864815932408,0.4618438464931628,8.602325267042627,0.8047655649500385,0.5201192250372578,0.631864815932408,8.602325267042627,0.6684914841849149,0.5020557332115121,7.874007874011811,0.8619607843137255,0.5459513164431197,0.6684914841849149,7.874007874011811,0.03662666825250693,-0.7283173930308156,0.03662666825250693
case0326,edema,0.6732673267326733,0.5074626865671642,6.259898096754492,0.6242937853107344,0.7305785123966942,0.6732673267326733,6.259898096754492,0.6326393552719947,0.462671905697446,10.488088481701515,0.5328054298642534,0.7785123966942149,0.6326393552719947,10.488088481701515,-0.04062797146067865,4.228190384947023,-0.04062797146067865
case0326,scar,0.0292184075967859,0.0148257968865826,53.807053294899546,0.0152322924600152,0.3571428571428571,0.0292184075967859,53.807053294899546,0.055797733217088,0.0286995515695067,54.092513345194085,0.0293308890925756,0.5714285714285714,0.055797733217088,54.092513345194085,0.026579325620302102,0.2854600502945388,0.026579325620302102
case0326,edema_inclusive,0.4429530201342282,0.2844827586206896,32.214900536896664,0.2939139040079169,0.8986384266263238,0.4429530201342282,32.214900536896664,0.456752655538695,0.295968534906588,34.98928352680385,0.3048101265822784,0.9107413010590016,0.456752655538695,34.98928352680385,0.01379963540446677,2.7743829899071883,0.01379963540446677
case0326,myocardial_ring,0.8205470313542361,0.6957013574660633,1.4142135623730951,0.74051776038531,0.9199700822737472,0.8205470313542361,1.4142135623730951,0.824442943956786,0.7013210798391729,1.4142135623730951,0.7513846153846154,0.913238593866866,0.824442943956786,1.4142135623730951,0.0038959126025498447,0.0,0.0038959126025498447
case0331,normal_myocardium,0.8007596685082873,0.6677224301756407,1.4142135623730951,0.7829169480081026,0.819434628975265,0.8007596685082873,1.4142135623730951,0.7962806424344886,0.6615168539325843,1.7320508075688772,0.7633711507293355,0.8321554770318021,0.7962806424344886,1.7320508075688772,-0.0044790260737986864,0.31783724519578205,-0.0044790260737986864
case0331,edema,0.7817785051827605,0.6417375727720556,1.4142135623730951,0.8601440576230492,0.7165,0.7817785051827605,1.4142135623730951,0.7369778236204229,0.58350347080441,2.0,0.760915867944622,0.7145,0.7369778236204229,2.0,-0.04480068156233763,0.5857864376269049,-0.04480068156233763
case0331,scar,0.3883136094674556,0.2409362092703074,3.5489714113334823,0.3837719298245614,0.3929640718562874,0.3883136094674556,3.5489714113334823,0.3764523625096824,0.2318702290076336,4.123105625617661,0.3900481540930979,0.3637724550898203,0.3764523625096824,4.123105625617661,-0.011861246957773186,0.5741342142841783,-0.011861246957773186
case0331,edema_inclusive,0.7918367346938775,0.6554054054054054,2.23606797749979,0.8312458800263678,0.7559952038369304,0.7918367346938775,2.23606797749979,0.7681114551083591,0.6235234983664237,2.0,0.7941741357234315,0.7437050359712231,0.7681114551083591,2.0,-0.0237252795855184,-0.2360679774997898,-0.0237252795855184
case0331,myocardial_ring,0.8797895083045552,0.7853787433940106,1.0,0.8922615076717811,0.8676613687966267,0.8797895083045552,1.0,0.8704646464646465,0.7706395764773215,1.0,0.867450475116766,0.8734998378203049,0.8704646464646465,1.0,-0.00932486183990866,0.0,-0.00932486183990866
case0336,normal_myocardium,0.6379220779220779,0.4683447749809306,6.708203932499369,0.5869980879541109,0.6985210466439136,0.6379220779220779,6.708203932499369,0.6520484708597807,0.4837328767123288,5.0990195135927845,0.6615925058548009,0.6427758816837316,0.6520484708597807,5.0990195135927845,0.014126392937702792,-1.609184418906585,0.014126392937702792
case0336,edema,0.7419354838709677,0.5897435897435898,8.06225774829855,0.8115134633240483,0.6833463643471462,0.7419354838709677,8.06225774829855,0.7555391432791728,0.6071216617210683,7.681145747868608,0.7158852344296711,0.7998436278342455,0.7555391432791728,7.681145747868608,0.013603659408205071,-0.3811120004299413,0.013603659408205071
case0336,scar,0.4007615421227987,0.2505952380952381,4.0,0.519753086419753,0.3261037955073586,0.4007615421227987,4.0,0.5004625346901017,0.3337446020974707,2.8284271247461903,0.6211251435132032,0.4190549961270333,0.5004625346901017,2.8284271247461903,0.09970099256730303,-1.1715728752538097,0.09970099256730303
case0336,edema_inclusive,0.7215615885124523,0.5644085644085645,2.23606797749979,0.8521462639109698,0.6256809338521401,0.7215615885124523,2.23606797749979,0.7737166324435318,0.6309444072337576,2.0,0.8191304347826087,0.7330739299610894,0.7737166324435318,2.0,0.0521550439310795,-0.2360679774997898,0.0521550439310795
case0336,myocardial_ring,0.8157317455343153,0.6888065625826938,1.0,0.8874872144561882,0.7547115105827776,0.8157317455343153,1.0,0.8390125700439194,0.7226715366553613,1.0,0.8782498414711477,0.8031313424180923,0.8390125700439194,1.0,0.023280824509604114,0.0,0.023280824509604114
case0341,normal_myocardium,0.7590203776406805,0.6116300090388671,2.449489742783178,0.7914230019493177,0.7291666666666666,0.7590203776406805,2.449489742783178,0.7707844905320108,0.6270539906103286,2.23606797749979,0.7739949293734154,0.7676005747126436,0.7707844905320108,2.23606797749979,0.01176411289133028,-0.21342176528338808,0.01176411289133028
case0341,edema,0.8083454633672974,0.6783387622149837,2.449489742783178,0.9509132420091324,0.7029535864978903,0.8083454633672974,2.449489742783178,0.8078541374474053,0.6776470588235294,4.123105625617661,0.9056603773584906,0.7291139240506329,0.8078541374474053,4.123105625617661,-0.0004913259198920938,1.6736158828344827,-0.0004913259198920938
case0341,scar,0.3568677792041078,0.2171875,4.483179928995195,0.282520325203252,0.4843205574912892,0.3568677792041078,4.483179928995195,0.3741935483870968,0.2301587301587301,5.300109234141953,0.270606531881804,0.6062717770034843,0.3741935483870968,5.300109234141953,0.017325769182989004,0.8169293051467577,0.017325769182989004
case0341,edema_inclusive,0.8528169014084507,0.7434008594229589,1.0,0.8852339181286549,0.8226902173913043,0.8528169014084507,1.0,0.8491365265558813,0.7378255945639864,1.0,0.8159048215403882,0.8851902173913043,0.8491365265558813,1.0,-0.0036803748525693347,0.0,-0.0036803748525693347
case0341,myocardial_ring,0.8154841861033093,0.6884536082474226,1.4142135623730951,0.8489702517162472,0.7845394736842105,0.8154841861033093,1.4142135623730951,0.8202925470164848,0.6953355638653809,1.4142135623730951,0.8106929784304727,0.8301221804511278,0.8202925470164848,1.4142135623730951,0.004808360913175491,0.0,0.004808360913175491
case0346,normal_myocardium,0.7515923566878981,0.6020408163265306,1.4142135623730951,0.872996300863132,0.6598322460391426,0.7515923566878981,1.4142135623730951,0.8360037700282752,0.7182186234817813,1.0,0.8455672068636797,0.8266542404473439,0.8360037700282752,1.0,0.08441141334037705,-0.41421356237309515,0.08441141334037705
case0346,edema,0.6906614785992218,0.5274888558692422,6.082762530298219,0.7626208378088077,0.6311111111111111,0.6906614785992218,6.082762530298219,0.7441638875655073,0.5925644916540213,5.385164807134504,0.8018480492813141,0.6942222222222222,0.7441638875655073,5.385164807134504,0.05350240896628555,-0.6975977231637156,0.05350240896628555
case0346,scar,0.3795712484237074,0.2342412451361867,22.02271554554524,0.2680320569902048,0.6501079913606912,0.3795712484237074,22.02271554554524,0.4718792866941015,0.3087971274685817,3.605551275463989,0.3457286432160804,0.7429805615550756,0.4718792866941015,3.605551275463989,0.09230803827039413,-18.41716427008125,0.09230803827039413
case0346,edema_inclusive,0.814936847885777,0.6876737720111215,15.21180761464039,0.7224926971762414,0.9345088161209067,0.814936847885777,15.21180761464039,0.8602755130728141,0.7548100641341885,1.0,0.7770441848654139,0.9634760705289672,0.8602755130728141,1.0,0.04533866518703711,-14.21180761464039,0.04533866518703711
case0346,myocardial_ring,0.8993847267462902,0.8171654061164091,1.0,0.8673647469458988,0.9338594513340848,0.8993847267462902,1.0,0.8966367318189822,0.8126396425151612,1.0,0.8436050364479788,0.956783164223976,0.8966367318189822,1.0,-0.0027479949273080395,0.0,-0.0027479949273080395
case0351,normal_myocardium,0.7745127892813642,0.632003975649149,3.741657386773941,0.8592905405405405,0.7049611973392461,0.7745127892813642,3.741657386773941,0.8155726058539358,0.6885796545105566,2.23606797749979,0.8367346938775511,0.7954545454545454,0.8155726058539358,2.23606797749979,0.04105981657257152,-1.505589409274151,0.04105981657257152
case0351,edema,0.4419475655430712,0.2836538461538461,9.0,0.4682539682539682,0.4184397163120567,0.4419475655430712,9.0,0.384376937383757,0.2379125095932463,8.602325267042627,0.3414096916299559,0.4397163120567376,0.384376937383757,8.602325267042627,-0.057570628159314186,-0.3976747329573733,-0.057570628159314186
case0351,scar,0.5685342671335668,0.3971693167918924,3.741657386773941,0.5126296797474064,0.6381246490735542,0.5685342671335668,3.741657386773941,0.5134029986369832,0.3453545232273838,5.0,0.5573824399868464,0.4758562605277934,0.5134029986369832,5.0,-0.05513126849658356,1.2583426132260591,-0.05513126849658356
case0351,edema_inclusive,0.5862179830671954,0.4146452395391146,3.1622776601683795,0.540086887835703,0.6409655495664401,0.5862179830671954,3.1622776601683795,0.5555014605647517,0.3845635321873947,4.123105625617661,0.5778678146366168,0.5348019685962034,0.5555014605647517,4.123105625617661,-0.03071652250244372,0.9608279654492811,-0.03071652250244372
